early morning wakefulness	1
selles molles	1
swollen cuticles	1
nasal infection	1
left ankle dislocation	1
Aching hands	1
Sharp around the edges	1
foggy head 	1
face flushing	1
sensitve to noise	1
Difficulty breath	1
Inability to brain	1
Alcohol urges	1
cant talk right slurry 	1
Skin Inflammation	1
swelling of forearms	1
erkaeltung	1
hand joint pain 	1
Right shoulder and upper arm pain	1
tender breasts 	1
allergy attack	1
Eye Irriation	1
Irregular heart	1
toe spasm subluxation	1
chest pain upon deep breathing	1
rectal spasm	1
running late	1
shoulder spasms	1
waking early	1
TMJ Surgery site pain	1
receding gums	1
swelling around eyes 	1
sore stinging vulva	1
Angina	1
seeing black, black spots, white spots, double, blurred over	1
Headache.	1
Motor Issues	1
suicide urge	1
disconnect between thoughts and speech	1
gait problems	1
Front Thigh Pain	1
Pain in the stomach	1
Sleepless	1
Sleepy due to overexertion	1
outer ear pain	1
cracking skin-ankles	1
Poor prehension	1
Achies	1
left side facial numbness	1
Subluxing Fingers on Left Hand.	1
heart fluttering	1
Isolate	1
Bowels: constipated	1
Irregular heartbeat	1
twitchs musculaires	1
Cervical spine subluxation	1
pain of the extremities	1
overprikkeling	1
Anxiety - irritability	1
dizzy	1
SOB	1
loss of movement in limbs	1
no spit	1
dry scalp 	1
Discharge 	1
going to fast	1
right arm tenderness  	1
Left face tingling	1
imflamed eyes	1
Numbness arm	1
Skin peeling	1
Anxiety - Worry	1
Remorse	1
numbness ans tingling	1
Skin Bleeding	1
Right SI Joint	1
am upset stomach	1
neurological	1
rumble pain	1
stabing head pain	1
cortisol	1
body itching	1
tonic clonic seizure 	1
left foot tingling	1
loss of grip, dropping things	1
figer twitching	1
FBGL	1
difficulty finding words	1
Typical Face Pain	1
body temperature	1
Migraine left side	1
Enviromental allergies	1
Mental Irritation	1
everything resonates with me 	1
dry cough or hacking	1
puffy areola	1
new flare activity 	1
Feeling high	1
anxiety trigger	1
lesions in Cervical spine 	1
Stayed up too late	1
Pelvic Floor Spasms	1
Sunct Headaches	1
congestion only at nighf 	1
Slow Thinking	1
Heart Flutter	1
swelling in feet	1
eye floaters	1
pain down leg 	1
Hand clumsiness	1
Daytime foot pain	1
Heart attack feelings	1
successful bm	1
low back pain - right	1
Stomach Gurggling	1
WhiteBloodCellCountLow	1
Feeling on fire internally	1
neck twitch	1
triggers	1
tingling along spine	1
putting effort into appearance (but mismatched or bright)	1
Sugar Belly	1
Difficulty sleeping due to pain	1
low blood platelets	1
fidgeting	1
scales	1
pain to hips	1
Pulsitile Tinitus	1
Itching Bones	1
Achilles pain (right)	1
tingly or swollen face	1
protein in urine	1
neasau	1
Clonus, spas	1
amount of sleep during day	1
Red bumps on fingers	1
Swollen cheekbone	1
Subluxing Fingers on Right Hand.	1
Skin tigh	1
hard stools	1
body numb	1
Muscle/joint stiffness/achiness	1
low spoons	1
Myofasial trigger points	1
Afternoon Mood	1
tick bite	1
thigh swelling	1
Depressed.	1
Mucus in bowel movement	1
Flares due to ovulation/Menstration 	1
Fuzzy Nerve feeling - RS Arm	1
scalp burning	1
intrusive thoughts 	1
anxiety (daytime)	1
Lip swelling	1
Low Back/Hip/Groin/Leg Pain	1
boule gorge	1
Communication issues	1
germophobia	1
Migraine Pain & Nausea	1
Burning Sensation	1
Iritis	1
bruised feeling muscles	1
pain and swelling	1
Flatulance	1
Tin man	1
bur	1
L'hermittes	1
Fidgety	1
painful eyes	1
temperature control issue	1
drainage 	1
Right Thumb Pain 	1
Trigger point soreness top of head	1
Pulsatile Tinnutis	1
Lack of focus 	1
burning leg pain	1
left great toe pain	1
1 episode 	1
breathlessness 	1
soar throat	1
Burning Pain (legs)	1
Dairy?	1
ankle inflammation	1
numb face	1
Joint dislocatons	1
left jaw	1
quick to anger	1
Runny Nose (when eating)	1
sluring words	1
depressed 	1
muscle tension, shaking, overactive and irriated (mostly at night) 	1
L neck gland swelling	1
Rejecting Love	1
intestines hurting	1
hands shaking	1
Spinal Tonic Spasms	1
sleep apnea	1
kopfschmerz haare	1
proctalgia	1
carpel tunnel syndrome 	1
Temperature Disregulation	1
Boggy Muscles	1
eye pain with motion	1
stool frequency	1
bladder leakage	1
Left lower abdominal pain	1
Loss of balance (off and on)	1
Lump or mass on gums	1
apathetic	1
thyroid	1
Flu aches	1
Sore left breast	1
flatulant	1
Tremor: Right hamstring	1
Arguementative	1
Adaptation issues	1
Disrupted sleep	1
Redness Under Nose	1
anixety	1
Fuzzy Nerve feeling - LS Arm	1
Right Leg Joints	1
 knee pain	1
problems with speech	1
heel tenderness	1
Eye pain when moving them	1
l'hermittes sign	1
Actual skin	1
Right hand coordination & tremors	1
abdominal pressure	1
migraine	1
right upper abdominal pain	1
overall body aches	1
Nasal drainage	1
Chronic Urticaria 	1
gracilis (?) inner left knee area	1
molting 	1
Blood pressure drops	1
Baxk lain	1
pruritis	1
severe hip pain, spasms possible subluxations	1
Food Consumption	1
excessive stomach noises	1
shooting pain in Left leg 	1
Unempathetic	1
speech/language problems	1
pain in back of left knee	1
vaginal canal pain	1
Stonach pain	1
cocyxx pain 	1
night itchiness	1
right arm weakness	1
rod pain - top left	1
clumsy hands	1
dry left eye	1
blood on toilet paper	1
Left Side Pain (Love Handle)	1
Flu-like feeling	1
Difficultly staying asleep	1
frozen shoulder	1
Foot pain (arch, right)	1
Bladder Discomfo	1
itch, no rash	1
Coughing 	1
choking 	1
phantom pain	1
neckache	1
shooting pain down legs	1
Hand weakness 	1
eye pain left eye	1
Hyperalgesia - skin sensitivity 	1
Dizziness.	1
Temperature Regulation Issues	1
hypersensitivity 	1
Migraine Auras	1
herpes	1
Left Bicep Weak	1
Left rib swelling	1
left hand & finger pain	1
numbness/tingling in right hand	1
over hygiene	1
normal bowel with blood	1
jaw stiffness 	1
Sore Ear	1
Abdominal Distension	1
Leg rash	1
rash on belly	1
right hand weakness	1
Fuzzy Nerve feeling - RS Buttock	1
Tingling in Hands.	1
Renal Colic	1
0CD	1
Right Shoulder/Neck tightness	1
angoisse	1
abscess	1
Ear fluttering	1
Narco Attatcks.	1
Knee Locking	1
neuropothy	1
sleep apenea	1
poor stamina	1
cracked skin - fingers	1
social dysphoria	1
Fungal infection	1
2nd 	1
slow mo vision	1
Urethral Pain	1
Staring with blurry vision and impaired awareness	1
Evening Fatigue	1
Left heel pain	1
tight neck 	1
fever chills	1
confused/trouble driving places	1
skull base pain	1
joint grinding	1
Right Thigh Pain	1
Needing to sleep immediately	1
Sharp zingy pain	1
digestive 	1
Carpal Tunnel Left	1
wrist and arm pain	1
concentration 	1
cognitive impairmemt	1
Abdominal cramps 	1
stabbing pain 	1
glieder- muskelschmerz	1
cold stmptoms	1
red streak	1
Numb hand & arm	1
Sharp stomach pain	1
hurt butt	1
flaking out	1
right hand & finger pain	1
red tender bumps, groin	1
cramping in fingers of left hand	1
feeling of internal swelling 	1
absess	1
Fibro flu	1
pain in right arm and difficult lifting things	1
GI Upset	1
painful 💩	1
Night terrors 	1
Gassy.	1
pain low	1
thoughts of suicide	1
dizzy head/eyes lose focus	1
elbow rash	1
pressure at the base of the head	1
occular migraine 	1
spots in vision	1
Auric Migraine	1
binge urge	1
Itchy nipple	1
loss of mobility	1
Diarrhea.	1
chilled	1
Feverish or cold chills	1
sputum pro	1
sore mouth	1
travelling pain from throat to stomach	1
Near syncope	1
acid throat	1
Viral Infection	1
fibula pain	1
shooting pains in feet	1
Magical thinking/delusions	1
Jaw pop	1
Thoracic 	1
coughing mucas from lungs	1
paranoid	1
coughing up mucus	1
orthostatic symptoms	1
itchy stoma	1
Inability to start/finish tasks	1
blood sugar fluctuations 	1
Hidradenitis boil	1
dizziness, anxiety, chest pain, muscle fatigue, visual dis	1
throat/tongue pain or ulcers	1
orthostatic tachycardia	1
night sweats 	1
sharp 	1
PERIOD💕	1
arm twith	1
lots of ideas	1
Trichtillomania	1
stuffed up	1
random excruciating pain	1
hashimotos thyroiditis	1
abnormal nerve sensation	1
dream like	1
Ketosis	1
Pressure in temples	1
legpain	1
general headache	1
Fear of abandonment 	1
workout soreness	1
Post B Spasms	1
arm swelling right	1
right foot swelling	1
can’t regultate heart rate 	1
Irritableness	1
Degenerative disc disease 	1
Tight upper back	1
rudeness	1
left arm ache	1
Flu like symptoms 	1
Poison Waves	1
loss of known vocabulary 	1
eyes hurt	1
right ankle dislocation	1
long bone pain	1
nutrient deficiency	1
joint pain knees 	1
Spinal subluxation	1
* Zoning Out *	1
general pain 	1
hand finger spasms, subluxaton	1
Numbness or tingling sensation on face	1
Jaw muscle spasms	1
pancreatic pain back	1
flare pain	1
Fatique.	1
Trouble controlling emotions	1
POTS like tachycardia	1
popping joints	1
Constipated.	1
throbbing	1
low self worth	1
vaginal yeast infection	1
PVC	1
nighttime waking	1
feel feverish temp below 99	1
hallucinations audible	1
Esophogas contractions	1
Skin condition - Hands	1
Feeling bad	1
vomitting	1
weakness ankles	1
Loose bowels	1
Tinnitus / Ear pop	1
back of shoulder pain	1
lack of oxygen	1
Mood 	1
neck trap pain	1
head pressure 	1
oxygen deficiency	1
Esophagus discomfort	1
tingling/ numbness	1
ovarian cyst pain 	1
lose bowel movement	1
tingling sensation on face	1
Popped Rib.	1
calf pain left	1
Subcutaneous burning	1
Complex Partial Seizure	1
mal de ventre	1
foamy urine	1
numb knee	1
night pain	1
weak joints	1
Left Shoulder Pain.	1
frog	1
shaky hand- right	1
Throbbing 	1
upper back fatigue	1
Enthesitis pain	1
Right Hand Numbness	1
Dislocation R Shoulder.	1
joint movement	1
pain at temples	1
Raw	1
Fever/Heat	1
* Lacking Motivation *	1
bloodflow 	1
Calcium deposits	1
autoimmune issues	1
chaffing	1
Neuropathy	1
puffy hands	1
micro sleeps	1
Blurry Vision.	1
aching muscles	1
cold sore 	1
twitching 	1
Acid Joints	1
lumber pain	1
Aches & Pains	1
period spotting 	1
colon blood	1
stinging pain in ureter	1
nausea from urinating	1
Reynaud's Syndrome	1
Migraine hangover 	1
Weak Urine 	1
Face redness/butterfly rash	1
numbness tingling in arms	1
Left side face numb	1
sacro iliac pain	1
Head pain/pressure	1
TMJ right pain	1
Crohns	1
Jaw line acne	1
Blurry vision /Dry eye	1
Duration	1
feeling triggered	1
migranes	1
Jaw fatigue	1
half headache	1
Mouth/Throat/Nasal Ulcers	1
emotionally tired	1
hypertension 	1
Compartment Syndrome	1
Difficulty reading	1
itchy b	1
left upper abdominal pain	1
crawling feeling	1
mispronunciation	1
Mood Changes	1
snapping hip right	1
Flue like symptoms	1
joint dislocating	1
Itchy Foot	1
Sleepiness 	1
whiteheads	1
muscles ache	1
upper left arm pain	1
Skin Ulcers (mainly legs)	1
clogged nose	1
mouth ulcers 	1
amount of sleep at night	1
Congestion 	1
difficulty climaxing	1
heaviness in lungs	1
Left side heaviness	1
Osmophobia	1
scoliosis	1
Migraine w/Brain Stem Aura	1
nail bending	1
Migraine induced nausea	1
dry skin hand	1
right sided pain under rib	1
left knee subluxations/instability 	1
knee joint pain	1
main	1
Self Disgust	1
papilledema	1
Spasm around right eye and ear whooshing	1
Hypnopompic hallucinations	1
near fainting	1
chronic headache	1
Tinnitis	1
Jaw popping	1
Dark Urine 	1
regular bowel movement	1
Base of skull pressure	1
right hand tremors	1
neurological issues	1
vibrations	1
suicidal	1
muscle cramping	1
Pins & needles in legs & feet 	1
Ulcerative proctitis	1
rt shoulder ache	1
pm left eye numbness	1
dropping eye	1
right hand tingling	1
sensative ribs	1
weakness arms	1
Hypersexual	1
flu-like achiness	1
Body Swelling	1
other dysphoria	1
Robbie Mauling	1
tension shoulders	1
burning skin 	1
lump at base of skull with headache	1
finger swelling 	1
wiredness	1
Dislocated finger	1
urgent BMs	1
Mouth tingling	1
Seborrheic dermatitis	1
joint stiffness in am	1
nerves in legs	1
Sinusitis/allergies	1
Pinched Nerves 	1
underarm discomfort	1
mensturation	1
tiny itchy bumps on ankles and arms	1
bug bite sensation	1
Arrhythmia 	1
Headache (Top of head)	1
right hand tremor	1
textured discharge	1
pain in wrists	1
hidradenitis suppurativa	1
did nothing	1
Dislocation L Hip.	1
bladder controll	1
PMS (Ovulation)	1
Soft tissue/muscle pain	1
Restless and cant sleep	1
feet red	1
ripping pain	1
Painful cracking in joints	1
pm left lower jaw from eye line of numbness	1
mild joint pain	1
Morning hand pain	1
Bone Aches	1
generalised pain	1
eyes jerking	1
so much time in to the bathroom	1
blood blister	1
bathroom issues	1
Burning in Legs	1
uveitis 	1
Stress Incontinence	1
Back of neck pain	1
Ooze	1
Falling asleep while active	1
lazy eye	1
paresthésie/engourdissement	1
nerves in arms	1
fat	1
stiff fingers left	1
Intestinal cramps	1
Scintillating Vision	1
tailbone injury	1
urinary difficulty	1
low vitamin d	1
Forehead tingling	1
intense	1
ear infections	1
smelling smoke	1
upper r arm	1
jaw pain (left)	1
Joint stiffness 	1
Pain in collarbone area	1
tingling right foot	1
Lower Left Abdominal Pressure	1
facial sensitivity	1
Irregular Heartrate	1
Foggy thinking 	1
Jaw soreness	1
right upper quadrant pain	1
Complex Partial Seizures	1
feeling off balance	1
sf gesixht	1
deep ache 	1
Headache (frontal)	1
Fasciculaties	1
Woken up from sleep	1
numbness in right hand	1
Purple Toenails	1
Join Paint	1
demotivation	1
dry mouth 	1
shoulder tension	1
pulsating tinnitus	1
red burning feet	1
Gi spasms	1
red blood cell count	1
Sensitivity	1
range of motion shoulders	1
kidney stone	1
dyspareunia	1
chest spasm	1
Formication	1
pain with orgasmn/sexual stimulation	1
Right hand pain and stiffness	1
Flu-like symptoms 	1
Weakness right hand	1
Intertrigo	1
nightmares and vivid dreams	1
tingling and numbness in arms and hands	1
Dry belly button	1
Problemes de vision	1
Right side hip pain	1
yeast itchy throat	1
limp twitching 	1
pre menstral pain	1
alcohol symptoms 	1
Dilated pupils	1
Low Back Pain 	1
cracking skin-feet	1
screw	1
Misery	1
doom	1
Proteinuria	1
Reckless Driving	1
Callus	1
Psorasis	1
tinnitus hiss	1
dissosation	1
elbow joint pain 	1
Fatigue - 4pm - 6pm	1
eye ulcer	1
lower backpain	1
Spasms 	1
cold clammy hands	1
feeling empty	1
Myotonia	1
Foamy stool	1
talking excessively	1
REM behavior dissorder	1
computer fatigue	1
Number of meals eaten	1
pain in shoulder	1
white spots on fingernails	1
bowel fluttering	1
swollen tummy	1
straight cathing	1
Durchfall 	1
Overwhelmed 	1
problems pooping	1
sparkler pain	1
ankel	1
CIDP	1
S.I. Joint (L)	1
hip twitch	1
Left Hip Pain.	1
neck pain around the throat	1
Pain (arm	1
Eyelid Itchiness and Red	1
shoulders and back of neck pain and weakness	1
bladder problems	1
Loss of dexterity 	1
face swollen	1
pain in joints/tendons	1
bi-polar	1
sleepy bad	1
burning elbows	1
Shoulder Blade Pain	1
Sleepyness	1
tooth decay	1
Right bicep sensitivity	1
social	1
Distracted 	1
Reynaud's phenomenon	1
nerve pain (inflammation)	1
excessive urination	1
chest dysphoria	1
Fatigue - 6pm - Bedtime	1
Intestinal inflammation	1
Heart blip	1
cuts on hands	1
headache behind right eye	1
icy hot feeling	1
Flutter in chest	1
irritable bowels	1
Tingling on head and face	1
Aural migraine	1
hormone inbalance	1
audio hallucinations	1
Major Depression	1
Restless night legs	1
dry skin (arms)	1
craving food	1
Swollen Thyroid	1
Nasal Ulcers    	1
Twice today - AM/PM	1
can’t regultate blood pressure	1
Feeling sick	1
itchy 	1
snapping hip left	1
armpit pain 	1
Illial Tibial Pain @ hip	1
severe fatigue	1
lack of saliva	1
Left leg coordination	1
S.I. Joint (R)	1
KP	1
sore right back	1
transcribing things/everything is important	1
dry skin (lips)	1
Good poo	1
scalp tingling	1
tongue ulcers	1
stinging sensation	1
rec irritation/inflammation/burning/rawness	1
loss of appitite	1
flaking	1
Cold Sympotoms	1
weaknessvoice	1
pain in left arm	1
Reduced need for sleep	1
Alcohol use	1
fuzzy thinking	1
blurred vison	1
insomina	1
itchy toes	1
heat	1
agitated 	1
General feeling of unwellness	1
light flow	1
adominal pain	1
toe stiffness	1
chronic migraine	1
Leaks	1
delayed gastric emptying	1
high antibodies	1
monkey mind	1
stomach twitching 	1
reflex sympathetic dystrophy	1
Pressure in neck	1
Hirutism	1
Naus	1
eye tremors	1
sore joints 	1
Anaphylaxis 	1
Mouth ulcer	1
Peripheral neuropathy arms	1
stretchy skin	1
IBS- D	1
Appetite high	1
energy is good	1
bathroom breaks 	1
stomach rash	1
cold shivers	1
Shoot pain throughout body	1
chest rash	1
convulsuons	1
lonely	1
elevator drop	1
migrating pain	1
mild headche	1
urge to urinate 	1
Burn in arms	1
unrestful sleep	1
Left Leg Joints	1
throbbing in neck 	1
Irritibility	1
Fatigue - Noon to 4pm	1
Right Foot Numbness	1
uncontrolable body pain	1
Right Ankle Pain.	1
Loose Joints.	1
emotional exhaustion 	1
achilles tendon pain	1
swollen 	1
Retinopathy	1
noise sensativity	1
spinal seizures	1
Fuzzy Nerve feeling - LS Leg 	1
echoed hearing 	1
hand spasm	1
Tactile hallucinations	1
referred pain	1
Swallowing issue	1
depression	1
TMJ left pain	1
Foot pain (arch, left)	1
shaking 	1
stinging pain	1
Contact dermatitis 	1
Red spots on scalp	1
Pain and swelling under left arm	1
hours of work	1
Upper Abdominal bloating 	1
Admitted	1
Bloated stomach	1
labrynthitis	1
frequency of urine	1
Muscle	1
Lower Back Pain.	1
new flare up	1
Cognitive difficulties	1
autonomic nervous system failure	1
skin itching 	1
Face/Sinus pressure/pain	1
losing time	1
neausea	1
excess catarrh	1
pallor	1
acute sinusitis	1
self-blame	1
Chronic Back Pain 	1
muscle shaking, pain in the back of shoulder blades, back of arms and neck shooting down. weakness	1
cold sweat feet/hands	1
foot twitch	1
Noon Fatigue	1
uterine cramps	1
scattered thinking	1
adrenaline surge	1
Abdominal pain/cramps/bloating/diarrhea	1
feeling down	1
Menstruating	1
pain in fingers on right hand	1
Upper body stiffness	1
Arthrosis flare	1
skin 	1
self loathing	1
Granuloma Nodules(hands)	1
mouth bleeding when brush teeth	1
shooting pains	1
passive suicidal ideation	1
left hand tremors	1
Burning rash	1
Extreme Hunger	1
cant speak correct word	1
Barking cough	1
Rheumanation	1
symptoms lupus	1
low abdomen pain	1
full body tremor	1
spine pain - left	1
strange feeling in limb/s	1
Evening Mood	1
left sided weakness	1
achy joints in feet	1
Right eye extreme pain	1
swollen gland R	1
Fatigue, Pain	1
lower extremity swelling	1
weakness neck	1
Dislocation L Wrist.	1
Blaming Others	1
bloa	1
Lack of Appetite 	1
Low Sex Drive.	1
Sharp stabbing pain in my head	1
Fatigue - Morning to Noon	1
A-vomiting	1
Hay Fever	1
Skin condition - Face	1
purge	1
Meningitis	1
irritable bowel	1
tight fingers	1
rumbling	1
hip bursitis	1
pelvic cramping	1
temperature cold 	1
tvt pubic bone pain	1
Pgad	1
less than 4 hours sleep	1
spleenomeagly	1
lactation	1
Eyeball swelling	1
severe all over joint muscle pain	1
numbness right arm	1
Flushing (when eating)	1
Light /noise Sensitivity	1
increase heart rate	1
Worried	1
Facial edema	1
Foot lain	1
swollen ankle	1
Exercise Intolerance 	1
Right Wrist Pain.	1
feeling flu like	1
Cheek tingling	1
Stomach/intestinal gas	1
bowel pain 	1
upper gi pain	1
Canker Sores 	1
hypoxemia	1
right hand incoordination and weakness	1
pain in right arm	1
chronic pain 	1
schuppenflechte h	1
Upper Abdominal Pressure 	1
Stuck online	1
Hyperventalating	1
Pain and/or Swelling (fingers	1
Hyperfocusing	1
vasovagal responses	1
Joint pain lower limbs	1
opaque discharge	1
itchy bum	1
Tingling all over	1
slurrded speach	1
Waking Mood	1
pseudo seizures	1
Left knee stiffness	1
sleep walking	1
gastropareisis	1
Lung Scaring	1
Esophogeal spasm	1
itchy ear	1
problems finding words	1
disorganised	1
itchy sites	1
numb leg	1
obesity	1
Reluctance to socialise	1
Dyspneu	1
aching eyes	1
ITB Syndrome	1
head pain	1
nausea in morning	1
Dry heaves	1
wrist pain 	1
Herx	1
neurological slowness	1
attention seeking behaviour	1
cachexia	1
burning right thigh	1
Sinewy Traps.	1
active hours	1
left index pain	1
Brushed Teeth	1
Back tightness	1
myofascial pain	1
eyes weeping	1
Rib subl	1
burning and numbness	1
early wake up anxious	1
